chunk_id,source,page,character_length,content
34,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,8,732,"Wakaf saham sampai saat ini secara khusus tidak ada regulasi yang 
mengatur. Fatwa MUI (MUI, 2002) menyebutkan s tatus hukum wakaf saham 
disamakan dengan wakaf uang. Namun dilihat dari objeknya, wakaf saham 
lebih sensitive dari pada wakaf uang. Ada beberapa faktor yang menyebabkan 
wakaf saham dapat bertentangan dengan peraturan wakaf, yaitu pertama, 
harga saham mengikuti harga pasar yang dapat menyebabkan nilai wakaf 
berfluktuatif, bahkan nilainya bisa turun. Kedua, saham dapat dikeluarkan dari 
Daftar Efek Syariah (DES) jika tidak memenuhi ketentuan saham syariah 
(Burhanudin, 2019) . Hal ini dapat bertentangan dengan syarat wakaf yaitu 
harus dikelola secara syariah. Ketiga, saham dapat delisting (keluar dari bursa)"
35,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,8,427,"sehingga nilai aset wakaf tidak terjaga. Keempat, saham dapat dibeli kembali 
oleh emiten karena privatisasi yang mengakibatkan aset wakaf harus diganti 
(istibdal) dengan aset lain yang sejenis (Aiz, 2020). 
Wakif 
(Orang yang 
berwakaf) 
Nazir 
(Pengelola 
Wakaf) 
Proyek produktif 
Asuransi Syariah 
Imbal hasil 
mekanisme 
LKS-PWU 
Maukuf alaih 
(Peruntukan 
Wakaf/Penerima Manfaat 
Wakaf) 
Pengembalian wakaf uang temporer"
36,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,9,758,"Pada praktiknya, ada tiga jenis wakaf sah am, yaitu wakaf yang 
menjadikan s aham syariah sebagai aset wakaf (Selasi & Muzayyanah, 2020) , 
wakaf yang menjadikan keun tungan saham syariah (dividend dan c apital gain) 
sebagai aset wakaf (Al-hakim, 2018) , dan wakaf melalui uang untuk dibelikan 
saham sayariah (Burhanudin, 2019) . Dalam pelaksanaannya, wakaf saham 
membutuhkan pihak ketiga sebagai penyelenggara yaitu Anggota Bursa atau 
perusahaan sekuritas yang memiliki Sharia Online Trading Ssytem (SOTS), sama 
seperti wakaf uang yang membutuhkan LKS-PWU. Calon wakif yang ingin wakaf 
saham tidak bisa secara langsung menyerahkan aset wakaf kepada Nazir, 
melainkan harus melalui perusahaan sekuritas dimana Nazir memiliki rekening 
efek wakaf saham."
37,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,9,781,"efek wakaf saham. 
Mekanisme wakaf saham adalah sebagai berikut: 
1. Wakif menyerahkan saham kepada Nazir melalui perusahaan sekuritas 
mitra Nazir (AB-SOTS). 
2. Wakif mengisi form Akta Ikrar Wakaf (AIW). 
3. Saham akan disimpan dalam perusahan custodian dan tercatat dalam 
rekening efek perusahaan sekuritas atas nama Nazir. 
4. Nazir secara tidak langsung berinvestasi pada emite n yang nantinya jika 
memperoleh keuntungan emiten akan membagi kepada pemilik. 
5. Emiten saham yang diwakafkan membagikan dividen yang ditransfer 
melalui rekening efek atas mana Nazir. 
6. Nazir dapat mencairkan dividen berupa uang tunai (kas). Seperti pada 
wakaf uang, Nazir mendapatkan imbal hasil dari pengelolaan wakaf 
saham. Nazir mendapatkan bagian dari imbal hasil bersih maksimal 10%."
38,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,9,336,"saham. Nazir mendapatkan bagian dari imbal hasil bersih maksimal 10%. 
Minimal 50% dari imbal hasil bersih harus disalurkan pada maukuf alih. 
Dan sisanya sebanyak maksimal 40% untuk cadangan atau reinvestasi. 
7. Nazir menyalurkan hak maukuf alaih atas manfaat wakaf uang kepada 
yang berhak menerima sesuai dengan program kerja Nazir."
39,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,10,758,"Gambar 2. Mekanisme wakaf saham 
 
 
D.3. Ilustrasi Akuntansi Wakaf Uang dan Wakaf Saham 
Pedoman akuntabilitas keuangan pengelolaan wakaf adalah PSAK 112 
tentang wakaf. PSAK 112 telah disahkan oleh IAI tahun 2018 dan mulai berlaku 
per 1 Januari 2021. Namun Nazir sebagai pengelola wakaf bisa mengalami 
kesulitan dalam memahami dan mengikuti PSAK 112 tersebut jika tidak 
diberikan contoh pelaksanaan pembukuan wakaf. Oleh karena itu akan 
diberikan ilustrasi penerapan PSAK 112 pada transaksi wakaf uang dan wakaf 
saham. Untuk memudahkan penerapan, ilustrasi yang akan disajikan 
merupakan sebuah rangkai an mekanisme wakaf uang dan wakaf saham 
berdasarkan pembahasan sebelumnya. 
Berikut ini ilustrasi pembukuan transaksi atau peristiwa yang berkaitan"
40,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,10,654,"Berikut ini ilustrasi pembukuan transaksi atau peristiwa yang berkaitan 
dengan wakaf uang dari sisi Nazir. 
1. Tuan A mewakafkan uang sejumlah Rp 10.000 kepada Nazir X yang 
bermitra dengan Bank Syariah ZZZ tanpa jangka waktu untuk wakaf 
produktif. 
 D K 
Kas-Bank Syariah ZZZ 10.000 
Penerimaan wakaf permanen -
Kas 
 10.000 
2. Tuan B mewakafkan uang sejumlah Rp 1.000 kepada Nazir X yang 
bermitra dengan Bank Syariah HHH dengan jangka waktu 1 tahun 
untuk wakaf produktif. 
 D K 
Wakif 
(Orang yang 
Berwakaf) 
Nazir 
(Pengelola 
Wakaf) 
Emiten 
Imbal hasil 
mekanisme 
Anggota Bursa-
SOTS 
Maukuf alaih 
(Peruntukan 
Wakaf/Penerima Manfaat 
Wakaf)"
41,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,11,726,"Kas-Bank Syariah HHH 1.000 
Liabilitas wakaf temporer 1.000 
 
3. Nazir X mengembangkan aset wakaf uang dari Tuan A senilai Rp 
10.000 dengan menyertakan pada proyek hotel syariah yang dikelola 
oleh mitra Nazir yang mengelola hotel syariah yang telah sesuai 
dengan kualifikasi termasuk jaminan uang wakaf tidak berkurang. 
Nazir akan mendapatkan bagi hasil atas investasi tersebut. 
Atas peristiwa ini Nazir tidak perlu membuat jurnal karena hakikatnya 
uang yang diinvestasikan masih menjadi tanggung jawab Nazir. 
4. Nazir X mengembangkan aset wakaf uang dari Tuan B pada produk 
Deposito Bank Syariah HHH dengan akad mudharabah selama 1 
tahun senilai Rp 1.000. Nazir akan mendapatkan bagi hasil atas 
investasi tersebut."
42,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,11,774,"investasi tersebut. 
Atas peristiwa ini Nazir tidak perlu membuat jurnal karena hakikatnya 
uang yang diinvestasikan masih menjadi tanggung jawab Nazir. 
5. Atas investasi pada proyek hotel syariah, Nazir X mendapat bagi hasil 
Rp 800. Masuk ke rekening Bank Syariah ZZZ. 
 D K 
Kas-Bank Syariah ZZZ 800 
Pengelolaan dan 
pengembangan aset wakaf-bagi 
hasil 
6. Atas bagi hasil dari hotel syariah senilai Rp 800, 50% disalurkan 
untuk maukuf alaih (program kesehatan 50% dan program beasiswa 
50%), 10% untuk Nazir, dan sisanya untuk cadangan. 
Perhitungan: 
Bagi hasil Maukuf alaih 50% Nazir 10% Cadangan 40% 
800 400 80 320 
 Kesehatan 
50% 
Beasiswa 
50% 
 
 200 200 
 
 D K 
Beban penyaluran-kesehatan 200 
Beban penyaluran-beasiswa 200 
Kas-Bank Syariah ZZZ 400 
 
 D K"
43,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,11,380,"Beban penyaluran-beasiswa 200 
Kas-Bank Syariah ZZZ 400 
 
 D K 
Pengelolaan dan pengembangan 
aset wakaf-bagi hasil 
Pengelolaan dan 
pengembangan aset wakaf -
Bagian Nazir atas hasil 
pengelolaan dan 
pengembangan wakaf 
7. Atas investasi pada produk Deposito Bank Syariah HHH, Nazir X 
mendapat bagi hasil Rp 100. Masuk ke rekening Bank Syariah HHH 
termasuk pokok depositonya."
44,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,12,761,"D K 
Kas-Bank Syariah HHH 100 
Penerimaan wakaf temporer -
kas 
8. Atas bagi hasil dari deposito senilai Rp 100, dipotong pajak sebesar Rp 
20. Setelah dipotong pajak, 100% disalurkan untuk maukuf alaih 
program pendidikan. 
Perhitungan: 
Bagi hasil Maukuf alaih 100% 
Pajak 20 
Bagi hasil bersih 
 D K 
Beban pengelolaan dan 
pengembangan 
Beban penyaluran-pendidikan 80 
Kas-Bank Syariah HHH 100 
 
9. Telah habis masa wakaf uang Tuan B sejumlah Rp 1.000. Nazir wajib 
melunasi liabilitas wakaf uang tersebut. 
 D K 
Liabilitas wakaf temporer 1.000 
Kas-Bank Syariah HHH 1.000 
 
Berikut ini ilustrasi pembukuan transaksi atau peristiwa yang berkaitan 
dengan wakaf saham dari sisi Nazir. 
1. Tuan A mewakafkan saham TTTT senilai Rp 10.000 kepada Nazir X yang"
45,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,12,736,"1. Tuan A mewakafkan saham TTTT senilai Rp 10.000 kepada Nazir X yang 
bermitra dengan Sekuritas SOTS WWW tanpa jangka waktu untuk wakaf 
produktif modal UMKM. 
 D K 
Surat Berharga-Saham 10.000 
Penerimaan wakaf permanen -
Saham 
 10.000 
2. Tuan B mewakafkan dividen dari saham KKKK yang dimilikinya 
sejumlah Rp 1.000 kepada Nazir X selama 5 tahun sejak tahun 2020 
untuk bantuan yatim piatu 
 D K 
Aset lancar lain-hak dividen 1.000 
Penerimaan wakaf permanen -
hak dividen 
 1.000 
3. Nazir X mengembangkan aset wakaf dividen dari Tuan B pada produk 
Deposito Bank Syariah HHH dengan akad mudharabah selama 1 tahun 
senilai Rp 1.000 dan akan diperpanjang secara otomatis. Nazir akan 
mendapatkan bagi hasil atas investasi tersebut."
46,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,12,306,"mendapatkan bagi hasil atas investasi tersebut. 
Atas peristiwa ini Nazir tidak perlu membuat jurnal karena hakikatnya 
dividen yang diinvestasikan masih menjadi tanggung jawab Nazir. 
4. Atas wakaf saham dari kepemilikan pada perusahaan TTTT, Nazir X 
mendapat dividen yang dibagikan senilai Rp 600 netto."
47,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,13,782,"D K 
Surat Berharga-saham 600 
Pengelolaan dan 
pengembangan aset wakaf -
dividen 
5. Atas investasi pada produk Deposito Bank Syariah HHH, Nazir X 
mendapat bagi hasil Rp 100. Masuk ke rekening Bank Syariah HHH. 
 D K 
Aset lancar lain-Hak dividen 100 
Pengelolaan dan 
pengembangan aset wakaf -bagi 
hasil 
6. Atas dividen dari saham TTTT senilai Rp 600 netto, 60% disalurkan 
untuk maukuf alaih program modal kerja UMKM, 10% untuk Nazir, dan 
sisanya untuk cadangan/reinvestasi. 
Perhitungan: 
Bagi hasil Maukuf alaih 60% 
(ekonomi umat) 
Nazir 10% Cadangan 30% 
600 360 60 180 
 
 D K 
Beban penyaluran -kegiatan 
ekonomi umat 
Surat Berharga-saham 360 
 
 D K 
Pengelolaan dan pengembangan 
aset wakaf-dividen 
Pengelolaan dan 
pengembangan aset wakaf -
Bagian Nazir atas hasil"
48,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,13,795,"Pengelolaan dan 
pengembangan aset wakaf -
Bagian Nazir atas hasil 
pengelolaan dan 
pengembangan wakaf 
7. Atas bagi hasil dari deposito senilai Rp 100 net, 100% disalurkan untuk 
maukuf alaih bantuan yatim piatu. 
 D K 
Beban penyaluran -bantuan yatim 
piatu 
Aset lancar lain-Hak dividen 100 
8. Pada akhir tahun, saham TTTT mengalami kenaikan harga pasar 
menjadi Rp 10.100. 
 D K 
Dampak pengukuran ulang aset 
wakaf Surat Berharga-Saham 
Pengelolaan dan 
pengembangan aset wakaf -
kenaikan nilai investasi 
Berdasarkan ilustrasi transaksi wakaf uang dan wakaf saham di atas, 
langkah selanjutnya adalah menyusun buku besar dengan mengklasifikasikan 
akun-akun yang sama. Kemudian membuat neraca lajur untuk memudahkan 
menyusun laporan keuangan. Laporan keuangan yan g dapat disajikan dari"
49,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,14,770,"transaksi-transaksi pada Nazir X tersebut terdiri dari Laporan Aktivitas, 
Laporan Rincian Aset Wakaf, dan Laporan Posisi Keuangan. Laporan Aktivitas 
berisi penerimaan dan peng eluaran n azir dari aktivitas pengelolaan wakaf . 
Bagian penerimaan berisi seluruh penerimaan wakaf dan hasil pengelolaan aset 
wakaf. Sedangkan bagian pengeluaran berisi beban penyaluran hasil 
pengelolaan aset wakaf sesuai peruntukan wakaf. 
 
 
Gambar 3. Laporan Aktivitas Nazir X 
 
 
31 Des 2021
PENERIMAAN
Penerimaan Wakaf Permanen:
Kas 10,000 
Surat Berharga-Saham 10,000 
Hak Dividen 1,000 
Penerimaan Wakaf Temporer:
Kas 100 
Dampak pengukuran Ulang Aset Wakaf:
Surat Berharga (100) 
Pengelolaan dan Pengembangan Aset Wakaf:
Bagi Hasil 820 
Dividen 540 
Kenaikan nilai investasi 100"
50,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,14,446,"Bagi Hasil 820 
Dividen 540 
Kenaikan nilai investasi 100 
Beban pengelolaan dan pengembangan (20) 
Bagian Nazhir 140 
Jumlah Penerimaan 22,580 
BEBAN
Kegiatan Pendidikan 80 
Kegiatan Kesehatan 200 
Bantuan Yatim Piatu, Beasiswa 300 
Kegiatan Ekonomi Umat 360 
Jumlah Beban 940 
KENAIKAN (PENURUNAN) ASET NETO 21,640 
ASET NETO AWAL PERIODE - 
ASET NETO AKHIR PERIODE 21,640 
LAPORAN AKTIVITAS
NAZHIR X
Periode yang berakhir pada 31 Desember 2021"
51,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,15,781,"Laporan Rincian Aset Wakaf berisi rincian aset yang diwakafkan oleh 
wakif dan penambahan dari hasil pengelolaan dan pengembangan aset wakaf. 
 
 
Gambar 4. Laporan Rincian Aset Wakaf Nazir X 
 
Laporan Posisi Keuangan berisi aset dan liabilitas pengelolaan wakaf ole h 
nazir, serta selisihnya yang disebut Aset Neto. 
 
 
Gambar 5. Laporan Posisi Keuangan Nazir X 
 
Wakif Hasil 
Pengelolaan dan 
Pengembangan
Jumlah
Kas dan Setara Kas 10,000 400 10,400 
Surat Berharga-Saham 10,000 240 10,240 
Aset Lancar Lain-Hak Dividen 1,000 - 1,000 
Jumlah Aset 21,000 640 21,640 
31 Des 2021
LAPORAN RINCIAN ASET WAKAF
NAZHIR X
Per 31 Desember 2021
31 Des 2021
ASET
Aset Lancar:
Kas dan Setara Kas 10,400 
Surat Berharga-Saham 10,240 
Aset Lancar Lain-Hak Dividen 1,000 
Jumlah Aset 21,640"
52,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,15,215,"Aset Lancar Lain-Hak Dividen 1,000 
Jumlah Aset 21,640 
LIABILITAS
Liabilitas Jangka Pendek:
Wakaf Temporer Jangka Pendek 0
Jumlah Liabilitas 0
ASET NETO 21,640 
LAPORAN POSISI KEUANGAN
NAZHIR X
Per 31 Desember 2021"
53,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,16,741,"E. PENUTUP 
 Mekanisme wakaf uang dan wakaf saham sudah diatur dalam UU Nomor 
41 Tahun 2004 beserta peraturan turunannya, serta lebih detail diatur dalam 
Peraturan BWI Nomor 1 Tahun 2020. Untuk memenuhi akuntabilitas, Nazir 
dapat mengikuti PSAK 112 tentang wakaf dalam membuat laporan keuangan 
pengelolaan wakaf. Maka seharusnya pengelolaan wakaf dapat 
dipertanggungjawabkan kepada publik secara transparan. Dari terpenuhinya 
akuntabilitas ini, diharapkan masyarakat semakin berminat untuk wakaf uang 
dan wakaf saham. 
Berdasarkan ilustrasi yang telah dipaparkan, diharapkan Nazir mampu 
menyusun laporan keuangan dengan benar. Kelemahan dari penelitian ini 
adalah dalam pembuatan ilustrasi atas transaksi wakaf tidak didasarkan pada"
54,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,16,765,"adalah dalam pembuatan ilustrasi atas transaksi wakaf tidak didasarkan pada 
transaksi riil pada pengelola wakaf. Untuk penel iti selanjutnya dapat 
menganalisis implementasi PSAK 112 tentang wakaf pada Nazir wakaf uang 
atau wakaf secara umum. 
 
DAFTAR PUSTAKA 
 
Aiz, M. (2020). Istibdal Wakaf Saham pada Tabung Wakaf Indoesia: Legalitas 
dan Dampaknya. JURNAL INDO -ISLAMIKA, 6(1), 82 –107. 
https://doi.org/10.15408/idi.v6i1.14796 
Al-hakim, M. L. K. (2018). Wakaf Manfaat Saham Syariah untuk 
Kemashlahatan. Al-Awqaf: Jurnal Wakaf Dan Ekonomi Islam, 11(1), 89–100. 
Retrieved from http://library1.nida.ac.th/termpaper6/sd/2554/19755.pdf 
Berakon, I., & Irsad, A. M. (2017). E -PAYMENT: INOVASI LAYANAN 
PENGHIMPUNAN DAN REDISTRIBUSI WAKAF UANG BERBASIS ONLINE"
55,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,16,792,"PENGHIMPUNAN DAN REDISTRIBUSI WAKAF UANG BERBASIS ONLINE 
DALAM PERCEPATAN PEMBA NGUNAN EKONOMI INDONESIA. JURNAL 
AL-QARDH, 2(1), 26–41. https://doi.org/10.23971/jaq.v2i1.824 
Burhanudin, M. E. (2019). Status Wakaf Saham pada Emiten yang Keluar dari 
Daftar Efek Syariah (DES). Al-Awqaf: Jurnal Wakaf Dan Ekonomi Islam , 
12(1), 72–85. 
BWI. Pedoman Pengelolaan dan Pengembangan Harta Benda Wakaf, Pub. L. No. 
Nomor 1 Tahun 2020 (2020). Indonesia: BWI. Retrieved from 
https://www.bwi.go.id/wp-content/uploads/2020/08/Peraturan-BWI-No.-
01-Th-2020-.pdf 
Furqon, A. (2012). PRAKTIK WAKAF UANG DI BANK S YARIAH MANDIRI. Al-
Manahij: Jurnal Kajian Hukum Islam , 6(1), 113 –128. 
https://doi.org/10.24090/mnh.v6i1.592 
Hariyanto, E. (n.d.). Memahami Project Based Sukuk (PBS). Retrieved January"
56,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,16,775,"Hariyanto, E. (n.d.). Memahami Project Based Sukuk (PBS). Retrieved January 
13, 2021, from 
https://www.djppr.kemenkeu.go.id/uploads/files/Kajian_Artikel_DJPPR/
Memahami PBS.pdf 
Juwaini, A., Budiarto, U., Afif, M. F., & Amrial, A. (2019). Kajian Pemetaan 
Potensi Pengembangan Aset Wakaf dan Analisis Proses SIWAK Kemenag di 
DKI Jakarta dan Kabupaten Bogor. Jakarta. 
MUI. Fatwa Wakaf Uang, Jakarta § (2002). DSN MUI. Retrieved from 
http://mui.or.id/wp-content/uploads/files/fatwa/29.-Wakaf-Uang.pdf 
Mulyasari, W. (2017). Sistem Akuntansi Wakaf Sebagai Bentuk 
Pertanggungjawaban Harta Wakaf Ke Publik. Jurnal Riset Akuntansi 
Terpadu, 10(1), 16–29. https://doi.org/10.35448/jrat.v10i1.4152 
Nuraini, I., Takidah, E., & Fauzi, A. (2018). Faktor -Faktor Yang Mempengaruhi"
57,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,17,753,"Intensi Dalam Membayar Wakaf Uang Pada Pegawai Kantor Wilayah 
Kementerian Agama Provinsi Dki Jakarta. Jurnal Universitas Majalengka , 
1(2), 97–108. Retrieved from http://jurnal.unma.ac.id/index.php/Mr/index 
Pemerintah. Peraturan Pemerintah Nomor 42 Tahun 2006 Tentang Pelaksana 
Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf (2006). Indonesia. 
Retrieved from 
https://kepri.kemenag.go.id/public/files/Perpu/snli1391672795.pdf 
Prasinanda, R. P., & Widiastuti, T. (2020). PERAN NAZHIR DALAM MENGELOLA 
HASIL WAKAF UANG PADA BADAN WAKAF INDONESIA JAWA TIMUR. 
Jurnal Ekonomi Syariah Teori Dan Terapan , 6(12), 2553. 
https://doi.org/10.20473/vol6iss201912pp2553-2567 
Qolbi, N., & Hidayat, K. (2020). Jadi tahun kebangkitan investor ritel, BEI catat"
58,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,17,739,"10 rekor di pasar modal tahun ini. Retrieved January 15, 2021, from 
https://investasi.kontan.co.id/news/jadi-tahun-kebangkitan-investor-ritel-
bei-catat-10-rekor-di-pasar-modal-tahun-ini 
Selasi, D., & Muzayyanah, M. (2020). Wakaf Saham Sebagai Alternatif Wakaf 
Produktif Pada Perkembangan Ekonomi Syariah di Indonesia. TAWAZUN  : 
Journal of Sharia Economic Law , 3(2), 155. 
https://doi.org/10.21043/tawazun.v3i2.7932 
Triyuwono, I. (2001). METAFORA ZAKAT DAN SHARI’AH ENTERPRISE THEORY 
SEBAGAI KONSEP DASAR DALAM MEMBENTUK AKUNTANSI SYARI’AH. 
Jurnal Akuntansi Dan Auditing Indonesia, 5(2), 131–145. 
Ulfah, F. U. (2020). Pasar Modal Syariah Makin Menarik, Investor Melonjak 6 
Kali Lipat Sejak 2016. Retrieved January 15, 2021, from"
59,20210709-Research-Expose-Wakaf-Seri-6-Jadzil-Baihaqi-Penguatan-Akuntabilitas-Wakaf.pdf,17,768,"Kali Lipat Sejak 2016. Retrieved January 15, 2021, from 
https://market.bisnis.com/read/20201207/7/1327452/pasar-modal-
syariah-makin-menarik-investor-melonjak-6-kali-lipat-sejak-2016 
Umar, H., Indriani, A., & Purba, R. B. (2019). THE DETERMINANT FRAUD 
PREVENTION OF QUALITY LOCAL GOVERNMENT’S FINANCIAL REPORT. 
JURNAL AKUNTANSI DAN BISNIS   : Jurnal Program Studi Akuntansi , 5(1), 
41. https://doi.org/10.31289/jab.v5i1.2310 
Wulandari, S., Effendi, J., & Saptono, I. T. (2019). Pemilihan Nazhir Dalam 
Optimalisasi Pengelolaan Wakaf U ang. Jurnal Aplikasi Manajemen Dan 
Bisnis, 5(2), 295–307. https://doi.org/10.17358/jabm.5.2.295 
Wuryaningsih, W., & Hidayah, Y. (2016). PERANCANGAN SISTEM INFORMASI 
AKUNTANSI KEUANGAN PADA PUSAT KAJIAN ZAKAT DAN WAKAF (LAZ)."
